time,city,words,rand1,rand2,nor,uni,exp
1970-01-02 02:56:30,Krajan C Wonorejo,a,17244,2088179251,706832526.4,1509450865.62,6661115.68
1970-01-02 02:57:00,Romorantin-Lanthenay,a,450819,1885840836,3069608051.85,566279705.59,201477270.86
1970-01-02 02:57:30,Sabanalarga,abc,833164,-1410783347,3432860229.04,1603964257.76,3467128840.88
1970-01-02 02:58:00,Nestório,a,395059,232484633,-951271879.13,368560436.68,3835597624.86
1970-01-02 02:58:30,Tabuating,a,156451,-13298593,3144368880.26,1692514148.95,1700367445.3
1970-01-02 02:59:00,Samut Songkhram,a,582822,-1473835989,-4699346632.42,1919153795.17,4719423955.54
1970-01-02 02:59:30,Wangqinzhuang,a,74795,1949655651,-947329919.08,821131148.33,335289412.43
1970-01-02 03:00:00,Paris 16,a,827166,-1702288954,396482286.88,1748759527.46,1379123048.28
1970-01-02 03:00:30,Calomboyan,a,845611,1016386854,-1322284976.12,795973751.74,1454662943.08
1970-01-02 03:01:00,Lavradio,a,480523,1356716084,1577405914.33,1205019355.11,481381724.87
1970-01-02 03:01:30,Tazhuang,a,667157,1087188665,5241648434.77,1133552135.51,1230480995.32
1970-01-02 03:02:00,Palon,aaa,574018,-196429831,-2409617137.36,1174718714.49,3382280237.73
1970-01-02 03:02:30,Liqizhuang,a,362602,1890126933,2653855167.37,195009780.54,5440243221.76
1970-01-02 03:03:00,Zengtian,a,464691,-1950918132,-991633456.57,952359316.87,859788657.82
1970-01-02 03:03:30,Kadubetara,accurate,836510,2069201144,2840315125.49,387227676.45,3862738172.3
1970-01-02 03:04:00,Grand Rapids,a,981099,-24914754,-1137517295.46,1138884210.23,6171089381.21
1970-01-02 03:04:30,Bečej,a,173979,-96147841,3638675232.65,851083886.1,1935550290.34
1970-01-02 03:05:00,Arlington,a,445941,-1452658448,4757825379.21,1835623243.65,6807152861.81
1970-01-02 03:05:30,Didou,abandoned,145411,-1154418798,947357451.64,482945961.61,482377110.33
1970-01-02 03:06:00,Jiangqiao,ab,877403,1149826656,-684195915.67,973069537.94,2747658069.53
1970-01-02 03:06:30,Vischongo,a,901206,1313981259,-755643206.22,1513749355.94,466007968.99
1970-01-02 03:07:00,Isiolo,abilities,19550,-243825362,-1680841788.69,1624772941.34,1913636217.62
1970-01-02 03:07:30,Sukaharja,abc,968420,1041015997,205063427.44,1949559412.91,491504798.92
1970-01-02 03:08:00,Bwizibwera,a,680306,1403489931,-914678789.68,1033709219.25,5759425989.29
1970-01-02 03:08:30,Grugul,a,933461,1596773166,-5307821684.58,1532231555.26,1221977469.53
1970-01-02 03:09:00,Chrysó,aaa,952069,461043489,2381589488.07,120969949.35,2205450206.56
1970-01-02 03:09:30,Pancanagara,abilities,972167,382099744,2068390652.33,2052905318.2,3857867978.63
1970-01-02 03:10:00,Patimuan,a,179877,424505974,-341557400.4,1662595098.07,2228954001.79
1970-01-02 03:10:30,Tambalisa,a,277436,-1817275384,-13579647.92,217119464.8,151739234.91
1970-01-02 03:11:00,Le Hochet,aaron,742149,-1119325258,-1723523128.38,747554230.79,9558502456.77
1970-01-02 03:11:30,Maduao,aa,951455,-499980340,-2989934233.01,1979940011.56,4602584770.02
1970-01-02 03:12:00,Stare Pole,a,695078,811438083,1498467228.06,1438627394.71,882879865.14
1970-01-02 03:12:30,Chornomors’ke,a,49172,590443064,160788157.36,1410074964.44,490055879.38
1970-01-02 03:13:00,Mafinga,aaron,151532,-984019800,161504616.87,1570969217.58,3595894673.49
1970-01-02 03:13:30,Acton Vale,a,996495,1675028170,-3862014774.54,2134632887.31,2345637402.69
1970-01-02 03:14:00,Fao Rai,a,327645,104094502,154752650.26,113908082.63,1827393944.64
1970-01-02 03:14:30,Zarechnyy,a,475902,-616208570,1587892814.61,1596105144.5,4192536448.55
1970-01-02 03:15:00,Hariang,abandoned,964898,-1643067904,-1207401713.71,1815181850.32,1937198604.13
1970-01-02 03:15:30,Ryazhsk,a,98339,-1391801436,-2037676145.28,83755751.79,5669042898.44
1970-01-02 03:16:00,Soeng Sang,ab,600765,1204539276,3056921740.55,416118238.92,4128911023.72
1970-01-02 03:16:30,Baculin,a,307750,-995380890,3770849977.16,2070988624.68,3108656055.34
1970-01-02 03:17:00,Kvänum,a,426667,2077441405,507798255.04,896816764.79,1949120781.48
1970-01-02 03:17:30,Zalţan,a,493368,254795708,-821473411.22,1560739612.24,3370704044.36
1970-01-02 03:18:00,Caen,a,457200,174642118,2144430893.18,1325335909.13,6841823963.99
1970-01-02 03:18:30,Bobrov,a,968044,-645064834,1917100341.59,2010427436.9,2899441156.53
1970-01-02 03:19:00,Yamen,a,196720,-1092455201,3585160227.13,1995643580.44,4237615050.36
1970-01-02 03:19:30,Khenifra,aa,132101,658765572,-3588912487.09,1160063978.34,624713546.08
1970-01-02 03:20:00,Krajan C Wonorejo,abraham,675916,-383643888,-95184143.3,1446450964.96,8129560756.22
1970-01-02 03:20:30,Arbaoua,aaa,868272,-506651273,-3797593454.27,724553416.49,559374600.77
1970-01-02 03:21:00,Pato Branco,aa,473033,-1547808729,1740568361.07,627155392.1,7337495169.19
1970-01-02 03:21:30,Yinping,a,360697,-382610969,-720088717.7,1006220853.5,336821982.83
1970-01-02 03:22:00,Lishu,aa,863688,-413781554,-1951579983.22,1337708993.55,469553515.36
1970-01-02 03:22:30,Zungeru,a,914984,666898562,2291093140.86,1267776932.75,179470355.32
1970-01-02 03:23:00,San Juan Bautista,aa,896241,1134389563,1534058838.5,87183757.87,2044072031.75
1970-01-02 03:23:30,Leeds,a,786534,1758632317,-299487447.25,836126166.08,681117906.73
1970-01-02 03:24:00,Kristiansand S,a,429765,-1026148864,1937094407.63,999688191.55,802578941.77
1970-01-02 03:24:30,Dorupare,a,932209,-763318580,83059380.85,2038911916.31,1452816922.68
1970-01-02 03:25:00,Inčukalns,aa,95983,-197572995,1698450003.85,1556614565.62,3815754487.87
1970-01-02 03:25:30,Calomboyan,a,978181,-459002644,2049371722.86,267616243.27,228558717.72
1970-01-02 03:26:00,Itoigawa,a,367242,-951020127,-160935876.68,933897148.88,3159264732.11
1970-01-02 03:26:30,Zamoskvorech’ye,a,663625,-1358029074,818951577.67,2033372319.57,3378442642.17
1970-01-02 03:27:00,Mancos,a,53596,-2092910460,55638896.1,1492035300.32,743482757.02
1970-01-02 03:27:30,Sukasari,a,12198,-1498450935,801876412.07,1865741062.06,1846139705.69
1970-01-02 03:28:00,Bonebone,aa,32875,1513505245,4424508923.57,461514674.04,4064370724.96
1970-01-02 03:28:30,Iwonicz-Zdrój,a,516715,-415335318,-1131300661.71,545197475.0,4245114545.13
1970-01-02 03:29:00,Alapayevsk,ability,980102,312317130,-2379570722.68,880067481.85,867311345.53
1970-01-02 03:29:30,Kananga,a,532416,1639680699,-1059271968.5,1822263390.05,649006561.64
1970-01-02 03:30:00,Nowshera,a,316942,-791682825,27368656.13,1630941572.92,1974263015.05
1970-01-02 03:30:30,Temuco,aaa,328513,862952982,-3007590229.77,340124881.81,1711806111.81
1970-01-02 03:31:00,Gränna,aa,588092,-527272677,763532380.53,1243190009.84,787302676.19
1970-01-02 03:31:30,Baoluan,a,798932,2016007223,-1281178704.44,34120974.16,1621247345.05
1970-01-02 03:32:00,Vnukovo,a,830238,528129105,78897181.19,680580145.15,2636623071.9
1970-01-02 03:32:30,Tulsa,a,635432,-2042431775,3075174008.96,610492696.53,376177214.47
1970-01-02 03:33:00,Platičevo,a,780277,1305227890,1789444411.65,614448532.4,2108885428.12
1970-01-02 03:33:30,Zhoukou,accountability,654946,-1853255827,1468346930.61,168346801.66,5002886994.9
1970-01-02 03:34:00,Yanling,a,530832,-1095864431,4569673205.51,173014395.77,3777753831.2
1970-01-02 03:34:30,Châtillon,aaron,927769,-1021242838,-794757452.49,1787878259.03,7648522723.68
1970-01-02 03:35:00,Reims,a,812872,1791450579,3282360900.09,2085710312.77,193407060.98
1970-01-02 03:35:30,Moncada,a,872875,-176229801,935153746.79,299737827.85,632114447.72
1970-01-02 03:36:00,Bayonne,aaa,946452,-1582319563,382448883.83,298761193.68,2720449000.12
1970-01-02 03:36:30,Tankhoy,a,112822,767806852,546902072.71,1732975075.95,2500954333.38
1970-01-02 03:37:00,Jīsh,accounting,128084,9334459,-2444624917.84,581911342.02,796845015.12
1970-01-02 03:37:30,Samut Songkhram,a,656946,269876114,-627135657.65,951242548.28,8547507784.97
1970-01-02 03:38:00,Lodwar,abstracts,149169,1096463364,-1113666758.33,119935749.73,6022592017.27
1970-01-02 03:38:30,Yangxipu,a,206518,-435053680,1419016816.68,869488870.64,148728439.15
1970-01-02 03:39:00,Qal‘ah-ye Fārsī,a,897691,-232380213,2509407963.42,2110595437.82,4205757538.65
1970-01-02 03:39:30,Naran Bulag,aa,733373,-1753114880,-2547037483.55,483655072.96,2566608946.82
1970-01-02 03:40:00,Gujiadian,a,571004,470237168,-1100407157.05,498847958.01,2276525349.75
1970-01-02 03:40:30,Tarikolot,ab,161550,1887692995,-3760766786.75,283518976.29,556470101.59
1970-01-02 03:41:00,Smolenskoye,a,584847,-1722462204,-3203047799.64,377596055.17,5206514636.56
1970-01-02 03:41:30,Cincinnati,a,394362,206745232,3656875530.41,2075998820.5,404812151.2
1970-01-02 03:42:00,Bethlehem,aaa,542102,-1980951662,320954696.78,1141226243.64,2730503121.79
1970-01-02 03:42:30,Heqiao,aaa,713667,-450562823,-1761887769.42,969567730.5,3147386810.64
1970-01-02 03:43:00,Iida,aa,910996,-766075677,-1298620355.9,126082339.46,57720776.48
1970-01-02 03:43:30,Mullagh,aa,390268,1938490445,586535737.76,1445938182.24,2307964807.81
1970-01-02 03:44:00,Saint John’s,abandoned,635219,-584090179,2641880558.34,1230718272.21,4616811127.06
1970-01-02 03:44:30,Yangtan,a,718822,941570266,1117439158.85,1565427498.79,2580845849.94
1970-01-02 03:45:00,Mérignac,aa,320155,-1564549545,-3644182230.82,1361392677.08,1560493275.72
1970-01-02 03:45:30,São Silvestre,a,201227,341826207,-90286450.56,577901698.5,843935830.37
1970-01-02 03:46:00,Kouvarás,a,890613,2086850492,-186717360.83,96253604.13,975840042.57
1970-01-02 03:46:30,Bogi,aaron,613787,-497332014,-1143039278.92,369555709.77,2903838547.49
1970-01-02 03:47:00,Gaoqiao,abc,280120,170992617,155060013.85,1799388326.94,798234261.94
1970-01-02 03:47:30,Šmarje pri Jelšah,aa,60455,1690280524,1113054886.02,1397837193.4,99375890.35
1970-01-02 03:48:00,Bandaragung,a,428425,1812545942,1329139201.85,1702227303.29,34126456.19
1970-01-02 03:48:30,Teodoro Sampaio,ab,484032,712522655,-464853060.49,95996680.53,2347488422.88
1970-01-02 03:49:00,Laguna Paiva,a,691856,1922996227,3948659168.23,800259968.24,3597557958.9
1970-01-02 03:49:30,Yanchi,ability,529302,-1815682379,676421632.73,361726386.11,1542079392.72
1970-01-02 03:50:00,Matamey,a,150616,-1629972630,616001041.36,31131485.73,1424939026.7
1970-01-02 03:50:30,Cabalaoangan,aa,132810,1831965620,-808283119.79,938513412.37,3476604349.62
1970-01-02 03:51:00,La Ceja,a,502247,1226533056,-1281936371.52,44903555.45,201263406.12
1970-01-02 03:51:30,Salcedo,aa,384283,-127754952,1182479652.91,1600198334.85,986419621.76
1970-01-02 03:52:00,Dasongshu,a,515451,-1492538559,1571509804.85,1435764109.94,274237483.59
1970-01-02 03:52:30,New York City,a,786270,758222820,-2799255699.61,951181224.9,5211716309.83
1970-01-02 03:53:00,Warlubie,a,96399,-1985397428,390614083.11,179074822.4,4238505541.61
1970-01-02 03:53:30,Lubumbashi,a,194742,2029426774,-3633908744.06,658639504.69,2536952423.81
1970-01-02 03:54:00,Fao Rai,aaa,982774,-646881833,-638318577.15,558242083.54,643100351.86
1970-01-02 03:54:30,Pisaras,aa,602255,-2054200015,375253684.91,221978260.75,2574070761.36
1970-01-02 03:55:00,Baton Rouge,aaa,651507,1018595509,-4664017650.7,1950380741.49,882557923.28
1970-01-02 03:55:30,Vnukovo,a,783873,-646481512,1579800198.97,72054590.66,1765003488.27
1970-01-02 03:56:00,Napak,aa,129261,-1188419153,1091232589.26,124652555.9,291716895.97
1970-01-02 03:56:30,Dzerzhinsk,a,595829,-1651370765,-1422163706.43,1956934949.76,983411730.88
1970-01-02 03:57:00,Yintang,a,342193,861271146,2586664706.41,272363010.59,7368463885.82
1970-01-02 03:57:30,Duyang,a,444471,-842595890,1210745870.64,335038992.84,2183759888.68
1970-01-02 03:58:00,Shouchang,a,167726,575102698,2633228674.26,1279530252.11,97440513.86
1970-01-02 03:58:30,Shymkent,a,661946,-2126707367,934520294.93,105546959.29,424747522.49
1970-01-02 03:59:00,Pechora,ab,253305,-594334571,-1486794661.87,402078952.07,4301072518.16
1970-01-02 03:59:30,Chixi,a,587821,-842564406,-3352221163.21,1211014252.93,3134527211.72
1970-01-02 04:00:00,Warlubie,abortion,16258,1895582960,883387110.76,1860462636.96,1297935008.41
1970-01-02 04:00:30,Utsunomiya-shi,abandoned,342630,-984625780,1698362206.55,993246963.15,6324633573.93
1970-01-02 04:01:00,Studenec,a,55692,103216798,111435952.22,1720515808.33,2550709584.87
1970-01-02 04:01:30,Duyang,a,339825,-418231091,87062652.75,1267503173.09,985821065.47
1970-01-02 04:02:00,Grzmiąca,a,374250,269824828,1299830561.5,881791966.58,1450129880.9
1970-01-02 04:02:30,Thanh Xuân,a,243808,528749674,1308952287.75,1277742348.74,865469223.22
1970-01-02 04:03:00,Chynadiyovo,a,695641,-1201799919,812573069.13,1556354918.83,1849678709.31
1970-01-02 04:03:30,Gujiadian,aaa,509522,1713679131,28200359.46,636073720.78,499259795.73
1970-01-02 04:04:00,Paris 03,a,314672,558065094,-1549783442.54,126564280.05,16790470534.9
1970-01-02 04:04:30,Sukasari,a,452325,1353361577,62245159.3,1968001576.22,4014134191.97
1970-01-02 04:05:00,Paris La Défense,aa,919134,-5175683,-868828139.41,481544642.53,4822469938.49
1970-01-02 04:05:30,Kebonan,a,964771,-2098160345,4450205149.01,348294444.75,774353855.13
1970-01-02 04:06:00,Jiangqiao,a,270790,-1469169,-452935435.24,2123546181.53,943499211.17
1970-01-02 04:06:30,Stare Pole,a,823769,-11690357,-345440567.77,712421109.84,191036023.58
1970-01-02 04:07:00,Janūb as Surrah,a,780834,-1795029283,-2655337796.19,857909178.57,798858846.8
1970-01-02 04:07:30,Ishioka,a,497001,-305015685,-638942384.7,1562541649.65,335702395.41
1970-01-02 04:08:00,Xinhe,a,571538,-2133688468,-634769611.54,1995719928.88,22551535.71
1970-01-02 04:08:30,Tasböget,a,904731,1011764731,2260011345.93,1801649483.74,286490175.15
1970-01-02 04:09:00,Santa Catalina,a,119427,601260055,2452957570.6,2102997897.2,857652470.23
1970-01-02 04:09:30,Arlington,aa,565917,-510324928,-2533616042.5,474085383.32,1588769665.19
1970-01-02 04:10:00,Yanyang,aa,714740,2047937191,-3221415719.34,273591003.41,179094451.23
1970-01-02 04:10:30,Szczecin,a,687427,-1823925845,-2136394502.1,137162828.94,4940187968.27
1970-01-02 04:11:00,Gunungmenang,a,768291,1593724182,1746386305.54,429149973.44,398792333.48
1970-01-02 04:11:30,Chongwen,aa,286854,792645736,239063927.71,922762263.07,1317496356.69
1970-01-02 04:12:00,Gyōda,a,682954,1944890863,-3304388402.44,1009854056.93,298218272.94
1970-01-02 04:12:30,Kamárai,a,499740,-1361481588,2057649370.55,626560585.43,1454019690.23
1970-01-02 04:13:00,Arsen’yev,aa,998983,-584660013,2012237652.04,100957555.93,67600467.11
1970-01-02 04:13:30,Rameshki,a,524349,39911240,-111374793.11,716453097.19,280641530.48
1970-01-02 04:14:00,Toulouse,a,579883,1982311305,-779377300.88,1474681777.61,2458480811.11
1970-01-02 04:14:30,Khóra,a,737702,-775911046,1712791557.64,69599562.92,473576930.0
1970-01-02 04:15:00,Kafachan,a,287836,-1173527401,5162601970.45,1612887073.45,356771459.07
1970-01-02 04:15:30,Grzmiąca,a,687404,-2147096742,995559840.87,670409694.15,5205807682.28
1970-01-02 04:16:00,Sävsjö,a,657157,-512539003,-170003736.06,1496114095.24,1973907996.39
1970-01-02 04:16:30,Bogale,a,444199,88457306,3644172873.44,681228177.11,2287540223.45
1970-01-02 04:17:00,Zhongfeng,accompanying,187107,-1319807501,3222857267.46,1578970454.15,707386351.4
1970-01-02 04:17:30,Reims,a,144357,-1604820239,554188363.44,480459638.08,2698819568.27
1970-01-02 04:18:00,Lypnyazhka,a,660797,937233063,-1424732930.09,1649603992.53,476830249.52
1970-01-02 04:18:30,Arlington,aa,884430,-1431725487,1712552623.06,1960460537.37,198376804.27
1970-01-02 04:19:00,Balzers,aberdeen,218301,1243139795,-1795597165.09,1588296418.4,814207498.84
1970-01-02 04:19:30,São Sebastião,a,807308,1350702032,-3042772653.26,284703880.46,1218570069.18
1970-01-02 04:20:00,Jackson,abandoned,84704,-379245394,978133060.05,1212192387.02,3238317959.84
1970-01-02 04:20:30,Grugul,a,476767,510090636,3285538658.39,10745713.39,8038041117.43
1970-01-02 04:21:00,Cà Mau,a,890776,-153637435,-1210346682.57,432221259.94,461439988.41
1970-01-02 04:21:30,Markaz al Marīr,a,75872,943924181,-294020777.13,71273073.21,796636401.93
1970-01-02 04:22:00,Magangué,aaron,174019,-50494671,-100184591.52,979492359.03,2983809703.54
1970-01-02 04:22:30,Jianyi,aberdeen,172375,-1198313102,1404517850.78,1265122188.78,645731987.2
1970-01-02 04:23:00,Linan,a,209948,-679765720,2740181546.87,991746099.9,598036903.03
1970-01-02 04:23:30,Citeluk,a,898692,-1573663623,-5274295686.75,1150561468.53,702306905.08
1970-01-02 04:24:00,Chenfang,a,635194,950298147,-1325549326.82,1291217384.56,2543962588.29
1970-01-02 04:24:30,Burträsk,a,444718,2129531032,-2228880302.81,1052099371.93,178041719.95
1970-01-02 04:25:00,Seia,aa,45794,-1640674523,-3299450729.52,1316803617.68,1153559656.43
1970-01-02 04:25:30,Waiholo,a,718167,-730408373,-2829971563.58,1297992947.87,1555388467.49
1970-01-02 04:26:00,Platičevo,a,905275,877550513,200175442.77,1042840475.1,2217030408.66
1970-01-02 04:26:30,Kropotkin,a,939188,-1411479825,-74849662.8,1823899496.23,3148414328.25
1970-01-02 04:27:00,Huyu,aa,862033,1021953890,3627704736.15,931606635.48,1162073010.6
1970-01-02 04:27:30,Slatyne,a,201258,2134849417,964087861.42,676513256.92,628970745.59
1970-01-02 04:28:00,Zwolle,a,743763,397567649,-527240882.78,1291770390.37,5998072364.4
1970-01-02 04:28:30,Hamburg,aa,841593,879076273,-430578519.09,1738009327.41,2760942130.27
1970-01-02 04:29:00,Lubei,a,383793,379479516,2605007100.29,1863476295.14,1791648528.56
1970-01-02 04:29:30,Vsevolozhsk,a,854079,432925786,903884060.01,340886772.56,1047433902.02
1970-01-02 04:30:00,San Juan Bautista,a,410235,358999416,-954415181.4,183334716.28,1481626005.98
1970-01-02 04:30:30,Petrovo-Dal’neye,a,262356,-746131954,2563242783.62,862053418.81,1333403616.89
1970-01-02 04:31:00,Sabanalarga,a,440497,678676859,419955647.32,243062137.84,832169773.36
1970-01-02 04:31:30,Cipicung,a,929711,-1116083223,2666226736.91,337423519.28,870871203.08
1970-01-02 04:32:00,Falköping,aaa,533911,-1873017182,-2436131628.89,556357324.1,535661797.33
1970-01-02 04:32:30,Jarash,a,359546,1058680938,5148180675.45,1635814749.05,1917514840.56
1970-01-02 04:33:00,Jackson,a,754440,-821457612,-1286175708.71,1191939497.34,1011131702.99
1970-01-02 04:33:30,Beddeng,ab,411303,880471515,-3024925521.91,200307928.7,2283251333.18
1970-01-02 04:34:00,São José do Rio Preto,abandoned,362447,-1501792690,-4281362606.72,1293939138.66,2693028672.71
1970-01-02 04:34:30,Banjar Laing,a,743994,-567492655,-666387452.54,536188008.81,4536142664.64
1970-01-02 04:35:00,Dengzhou,a,899306,-1552321420,4093810800.29,1924509510.8,1646863346.98
1970-01-02 04:35:30,Jiling,ability,706121,-909818521,-4016756832.12,1801611020.85,2101546838.05
1970-01-02 04:36:00,Nowshera,a,190500,1236924739,2497426256.1,719968977.8,4492825222.47
1970-01-02 04:36:30,Sartrouville,aa,689130,-1065696107,-1932633277.54,1813455528.23,1360994283.29
1970-01-02 04:37:00,Houjiagang,a,502457,-1620926441,-1432890877.15,239928264.44,61394715.77
1970-01-02 04:37:30,Nowshera,a,717668,-282722099,-158692806.81,1696851361.4,3141989789.71
1970-01-02 04:38:00,Palestina de los Altos,a,718553,789530860,-503710426.68,1486081885.86,1665194517.71
1970-01-02 04:38:30,Pajé,a,295990,-535004781,-1420378081.34,1449473638.05,4129231001.35
1970-01-02 04:39:00,Yangtan,a,561179,-1107711521,1701677117.73,1853232867.5,277758584.5
1970-01-02 04:39:30,Sanankerto,ab,62866,811118959,1745189543.72,1359683205.7,1402325484.89
1970-01-02 04:40:00,Shōbu,a,46769,-1133494077,-382684956.15,1491857740.65,6914304219.59
1970-01-02 04:40:30,Kutacane,abc,130497,838286482,-955139456.72,2016015484.9,1924220468.89
1970-01-02 04:41:00,Xiaotao,aa,938093,-681329702,-148929181.93,246061926.3,2475806373.13
